date,value,return
2023-10-09,105393480.0,5.393479999999995
2023-10-10,104973480.0,4.973479999999997
2023-10-11,105813480.0,5.813479999999993
2023-10-12,104833480.0,4.83347999999999
2023-10-13,104273480.0,4.273480000000007
2023-10-16,102733480.0,2.7334799999999992
2023-10-17,101893480.0,1.893480000000003
2023-10-18,98113480.0,-1.8865200000000026
2023-10-19,95453480.0,-4.546519999999998
2023-10-20,99093480.0,-0.9065199999999995
2023-10-23,94893480.0,-5.106520000000003
2023-10-24,96153480.0,-3.8465199999999977
2023-10-25,94893480.0,-5.106520000000003
2023-10-26,88453480.0,-11.546520000000005
2023-10-27,83413480.0,-16.586520000000004
2023-10-30,83693480.0,-16.306520000000003
2023-10-31,83973480.0,-16.026519999999998
2023-11-01,85793480.0,-14.206520000000001
2023-11-02,90273480.0,-9.726520000000004
2023-11-03,91953480.0,-8.046520000000001
2023-11-06,92093480.0,-7.906519999999995
2023-11-07,89293480.0,-10.706519999999998
2023-11-08,91813480.0,-8.186519999999998
2023-11-09,90413480.0,-9.586519999999998
2023-11-10,88873480.0,-11.126519999999996
2023-11-13,89293480.0,-10.706519999999998
2023-11-14,90133480.0,-9.866520000000001
2023-11-15,94613480.0,-5.386519999999995
2023-11-16,94893480.0,-5.106520000000003
2023-11-17,92232080.0,-7.767919999999995
2023-11-20,91533480.0,-8.46652
2023-11-21,92932080.0,-7.067920000000005
2023-11-22,93353480.0,-6.646520000000001
2023-11-23,91113480.0,-8.886519999999997
2023-11-24,89013480.0,-10.986519999999999
2023-11-27,87753480.0,-12.246520000000006
2023-11-28,88313480.0,-11.68652
2023-11-29,90553480.0,-9.446520000000003
2023-11-30,87193480.0,-12.806519999999999
2023-12-01,88593480.0,-11.406519999999997
2023-12-04,89573480.0,-10.426519999999995
2023-12-05,88453480.0,-11.546520000000005
2023-12-06,89433480.0,-10.56652
2023-12-07,91393480.0,-8.606519999999996
2023-12-08,95173480.0,-4.82652
2023-12-11,96993480.0,-3.0065200000000014
2023-12-12,95173480.0,-4.82652
2023-12-13,94613480.0,-5.386519999999995
2023-12-14,93493480.0,-6.5065200000000045
2023-12-15,90693480.0,-9.306519999999995
2023-12-18,90553480.0,-9.446520000000003
2023-12-19,89573480.0,-10.426519999999995
2023-12-20,91953480.0,-8.046520000000001
2023-12-21,91673480.0,-8.326520000000004
2023-12-22,90693480.0,-9.306519999999995
2023-12-25,95453480.0,-4.546519999999998
2023-12-26,95173480.0,-4.82652
2023-12-27,96293480.0,-3.706520000000002
2023-12-28,96293480.0,-3.706520000000002
2023-12-29,96293480.0,-3.706520000000002
